Time,1,2,3,4,5,6
0.131,1.1657,0.752397,1.121389,1.672157,1.303529,0.936697
0.132,1.164131,0.753966,1.126487,1.672941,1.300392,0.940226
0.133,1.162955,0.757495,1.131585,1.672157,1.298039,0.94454
0.134,1.162563,0.761808,1.136682,1.67098,1.296078,0.949245
0.135,1.162955,0.767298,1.141388,1.66902,1.294902,0.954343
0.136,1.163347,0.772788,1.146094,1.667059,1.293725,0.959441
0.137,1.163739,0.777493,1.150015,1.665098,1.292549,0.963754
0.138,1.163739,0.781807,1.154328,1.663529,1.29098,0.968067
0.139,1.163739,0.78416,1.157465,1.663137,1.289804,0.970812
0.14,1.162171,0.787297,1.163739,1.663137,1.286667,0.975518
0.141,1.160994,0.788473,1.166876,1.663529,1.285098,0.977479
0.142,1.160602,0.789257,1.168837,1.663529,1.283922,0.979047
0.143,1.16021,0.790434,1.170405,1.663137,1.283137,0.980223
0.144,1.160602,0.791218,1.170405,1.662745,1.283529,0.980616
0.145,1.161387,0.792002,1.169621,1.661961,1.284314,0.980616
0.146,1.162563,0.792786,1.167661,1.660784,1.285882,0.980223
0.147,1.164131,0.793963,1.1657,1.659216,1.287451,0.979831
0.148,1.166484,0.796315,1.163739,1.657255,1.289804,0.979831
0.149,1.168445,0.799453,1.162955,1.654902,1.291373,0.981008
0.15,1.170013,0.802197,1.162563,1.652941,1.292549,0.982184
0.151,1.170798,0.803766,1.162563,1.651765,1.292941,0.982968
0.152,1.171582,0.803766,1.160994,1.651373,1.294118,0.982184
0.153,1.171582,0.801021,1.157857,1.652157,1.295294,0.979439
0.154,1.17119,0.795139,1.15276,1.65451,1.296471,0.973949
0.155,1.169229,0.777493,1.139819,1.661569,1.299216,0.958656
0.156,1.166876,0.767298,1.133938,1.666667,1.3,0.950422
0.157,1.164916,0.757103,1.127271,1.67098,1.300784,0.942187
0.158,1.164131,0.748084,1.119821,1.67451,1.302745,0.933952
0.159,1.163739,0.739457,1.111978,1.677647,1.305098,0.925718
0.16,1.164916,0.733183,1.103744,1.679216,1.308627,0.918267
0.161,1.165308,0.727301,1.096685,1.680784,1.311373,0.911993
0.162,1.165308,0.721811,1.09198,1.682745,1.312549,0.906896
0.163,1.164131,0.71789,1.089627,1.684706,1.312941,0.903759
0.164,1.163739,0.715145,1.088059,1.685882,1.312941,0.901406
0.165,1.162563,0.712792,1.088059,1.687451,1.312157,0.900229
0.166,1.161387,0.710439,1.088059,1.68902,1.311373,0.899053
0.167,1.159034,0.707302,1.089627,1.691765,1.309412,0.898269
0.168,1.156289,0.704165,1.092372,1.694902,1.306667,0.898269
0.169,1.153152,0.700244,1.094333,1.698039,1.303922,0.897092
0.17,1.148838,0.692794,1.095117,1.703137,1.300784,0.893955
0.171,1.148446,0.689265,1.092764,1.704706,1.301176,0.890818
0.172,1.147662,0.685343,1.090411,1.706667,1.301569,0.887681
0.173,1.146878,0.679854,1.08649,1.70902,1.302353,0.882976
0.174,1.145309,0.672403,1.081785,1.712549,1.303137,0.877094
0.175,1.143349,0.662992,1.076687,1.716863,1.303137,0.869643
0.176,1.140604,0.652012,1.071197,1.722353,1.303137,0.861409
0.177,1.137467,0.639856,1.065315,1.728627,1.303137,0.85239
0.178,1.13433,0.628485,1.059825,1.73451,1.303137,0.844155
0.179,1.131977,0.619074,1.05512,1.739216,1.303137,0.837097
0.18,1.130016,0.612408,1.052375,1.742745,1.302745,0.832391
0.181,1.129232,0.608486,1.050414,1.744706,1.302745,0.829254
0.182,1.128056,0.604957,1.048846,1.746667,1.302353,0.826901
0.183,1.127271,0.601428,1.046885,1.748235,1.302745,0.824157
0.184,1.126487,0.597507,1.044532,1.749804,1.302745,0.82102
0.185,1.124526,0.58888,1.039827,1.754118,1.303137,0.814353
0.186,1.124134,0.584566,1.037082,1.756078,1.303529,0.810824
0.187,1.123742,0.581037,1.033945,1.757647,1.304314,0.807295
0.188,1.122958,0.5779,1.031984,1.758824,1.304706,0.804942
0.189,1.122566,0.575155,1.030416,1.760392,1.304706,0.80259
0.19,1.122566,0.575155,1.030416,1.760392,1.304706,0.80259
0.191,1.122174,0.575155,1.030808,1.760392,1.304706,0.802982
0.192,1.122958,0.5779,1.032769,1.759216,1.304314,0.805334
0.193,1.12335,0.582214,1.035513,1.757255,1.303922,0.808864
0.194,1.124526,0.588096,1.039043,1.75451,1.303529,0.813569
0.195,1.125703,0.59437,1.042964,1.751373,1.302745,0.818667
0.196,1.126879,0.600644,1.046885,1.748627,1.302353,0.823764
0.197,1.128056,0.606918,1.050806,1.745882,1.301961,0.828862
0.198,1.129232,0.612015,1.053943,1.743529,1.301569,0.832783
0.199,1.129232,0.614368,1.055904,1.742353,1.300784,0.835136
0.2,1.129232,0.613584,1.055512,1.742745,1.300784,0.834352
0.201,1.129232,0.612015,1.053943,1.743529,1.301569,0.832783
0.202,1.129624,0.610055,1.051199,1.743922,1.302745,0.830431
0.203,1.130016,0.607702,1.047669,1.744314,1.304314,0.827686
0.204,1.130801,0.605349,1.043748,1.744314,1.305882,0.824549
0.205,1.131585,0.602996,1.039827,1.744706,1.307843,0.821412
0.206,1.133153,0.602212,1.035906,1.743922,1.310196,0.819059
0.207,1.134722,0.602212,1.032769,1.742745,1.312157,0.81749
0.208,1.136682,0.602212,1.028847,1.741569,1.314902,0.815138
0.209,1.139427,0.602212,1.023358,1.74,1.318431,0.812785
0.21,1.142564,0.599075,1.014339,1.738824,1.323529,0.806511
0.211,1.146094,0.592801,1.000614,1.738431,1.330588,0.796708
0.212,1.150799,0.582214,0.9814,1.739216,1.34,0.781415
0.213,1.155505,0.568489,0.95748,1.740392,1.351373,0.762985
0.214,1.162171,0.55202,0.92807,1.741569,1.36549,0.739849
0.215,1.177856,0.516336,0.861017,1.742745,1.398039,0.68848
0.216,1.186875,0.499475,0.826117,1.742353,1.415686,0.6626
0.217,1.196678,0.484574,0.792002,1.741176,1.433725,0.638288
0.218,1.206089,0.470849,0.758671,1.739216,1.451373,0.61476
0.219,1.216284,0.459478,0.727693,1.736471,1.468235,0.593585
0.22,1.225695,0.450067,0.699068,1.732941,1.483922,0.574371
0.221,1.234714,0.4434,0.674364,1.729412,1.498431,0.558686
0.222,1.244518,0.4434,0.654757,1.722745,1.511373,0.548883
0.223,1.25236,0.444969,0.641033,1.717255,1.521176,0.543001
0.224,1.259811,0.456733,0.637112,1.707843,1.527451,0.546922
0.225,1.271182,0.479084,0.637112,1.692941,1.534902,0.557902
0.226,1.280985,0.513199,0.651228,1.674902,1.536863,0.581822
0.227,1.291965,0.561431,0.677893,1.651765,1.535294,0.619466
0.228,1.302553,0.622995,0.718674,1.624314,1.528627,0.670835
0.229,1.311571,0.695931,0.772788,1.593725,1.516863,0.734359
0.23,1.323335,0.862193,0.916307,1.530588,1.476471,0.88925
0.231,1.325296,0.948461,0.997869,1.500392,1.45098,0.973165
0.232,1.32608,1.036298,1.084137,1.470588,1.422745,1.060218
0.233,1.32608,1.128448,1.176679,1.44,1.391765,1.152368
0.234,1.323727,1.224911,1.277456,1.409412,1.356863,1.251184
0.235,1.320983,1.327257,1.386076,1.377255,1.318431,1.356666
0.236,1.316669,1.436268,1.503714,1.343922,1.276471,1.469599
0.237,1.311179,1.553122,1.631548,1.308627,1.230196,1.592335
0.238,1.303729,1.675858,1.769185,1.272549,1.179216,1.722521
0.239,1.293926,1.801731,1.91388,1.236863,1.124706,1.857806
0.24,1.28177,1.923683,2.060536,1.204314,1.067451,1.991913
0.241,1.266085,2.034263,2.202878,1.178039,1.009412,2.118571
0.242,1.248047,2.128766,2.333065,1.158431,0.954118,2.230719
0.243,1.227656,2.199741,2.445213,1.148627,0.903137,2.322477
0.244,1.203736,2.239346,2.532265,1.151373,0.858431,2.38561
0.245,1.150015,2.209936,2.610691,1.196863,0.796471,2.410314
0.246,1.121782,2.153862,2.610691,1.23451,0.777647,2.38208
0.247,1.093941,2.076613,2.588732,1.278431,0.766275,2.332672
0.248,1.067276,1.977797,2.544029,1.329412,0.763137,2.260521
0.249,1.041395,1.863295,2.480505,1.384706,0.767451,2.1719
0.25,1.019044,1.741344,2.403648,1.440392,0.778039,2.072299
0.251,1.000222,1.618215,2.318164,1.494118,0.794118,1.967993
0.252,0.984929,1.497832,2.227974,1.544314,0.814118,1.862903
0.253,0.973557,1.382154,2.135432,1.590588,0.837255,1.758597
0.254,0.964538,1.27079,2.042106,1.633725,0.862353,1.656252
0.255,0.95748,1.163739,1.948779,1.674118,0.888627,1.556259
0.256,0.952774,1.061002,1.855845,1.711373,0.916471,1.458227
0.257,0.950422,0.96297,1.762911,1.745882,0.945882,1.362548
0.258,0.949637,0.870036,1.671153,1.777255,0.976078,1.270398
0.259,0.950814,0.782199,1.581355,1.80549,1.006667,1.181777
0.26,0.958264,0.627701,1.411564,1.851765,1.068235,1.019436
0.261,0.965323,0.566921,1.336668,1.867451,1.098039,0.951598
0.262,0.973949,0.518297,1.27079,1.877647,1.12549,0.894347
0.263,0.984537,0.482221,1.21354,1.882745,1.151765,0.847684
0.264,0.996301,0.457125,1.164916,1.883529,1.175686,0.810824
0.265,1.008065,0.441048,1.125703,1.880784,1.196471,0.783375
0.266,1.018652,0.431244,1.094333,1.877255,1.214118,0.762592
0.267,1.028455,0.426539,1.069629,1.872157,1.22902,0.748084
0.268,1.037866,0.426539,1.051199,1.865882,1.241569,0.738673
0.269,1.045709,0.4285,1.037474,1.86,1.251373,0.732791
0.27,1.053159,0.432421,1.026102,1.853725,1.26,0.729262
0.271,1.059825,0.435558,1.016299,1.848235,1.267843,0.725732
0.272,1.065315,0.435558,1.00532,1.844706,1.274902,0.720243
0.273,1.070021,0.432029,0.992379,1.842745,1.282353,0.712008
0.274,1.074334,0.424186,0.975518,1.842353,1.29098,0.699852
0.275,1.081785,0.390855,0.927678,1.848235,1.311765,0.659071
0.276,1.084137,0.364975,0.897092,1.855686,1.323529,0.630838
0.277,1.086098,0.335173,0.863369,1.863922,1.336078,0.599075
0.278,1.088451,0.304979,0.82847,1.872549,1.349412,0.566529
0.279,1.09198,0.279099,0.795531,1.878824,1.362745,0.537119
0.28,1.097862,0.261453,0.766122,1.880784,1.376471,0.513591
0.281,1.106096,0.255963,0.744555,1.877255,1.38902,0.500259
0.282,1.112371,0.255963,0.731222,1.872941,1.398039,0.493593
0.283,1.118645,0.268511,0.731222,1.864706,1.401961,0.499867
0.284,1.12884,0.291255,0.733967,1.850196,1.407843,0.512415
0.285,1.137467,0.322625,0.748084,1.834118,1.40902,0.535158
0.286,1.146486,0.361446,0.768474,1.814902,1.408235,0.56496
0.287,1.155112,0.40458,0.795139,1.795294,1.404706,0.599467
0.288,1.162563,0.450459,0.825333,1.774902,1.4,0.637504
0.289,1.169229,0.495161,0.856703,1.755686,1.394118,0.675932
0.29,1.177856,0.573979,0.918267,1.723529,1.379216,0.746123
0.291,1.180209,0.606133,0.945716,1.711373,1.371765,0.775925
0.292,1.182169,0.632406,0.96846,1.701176,1.365098,0.800237
0.293,1.183346,0.653189,0.98689,1.693725,1.36,0.819843
0.294,1.184914,0.669266,1.000222,1.687451,1.356471,0.834744
0.295,1.185306,0.680246,1.009633,1.683137,1.353725,0.844939
0.296,1.186875,0.687696,1.014339,1.68,1.352941,0.850821
0.297,1.188443,0.692794,1.016299,1.676863,1.353333,0.85435
0.298,1.190404,0.696715,1.016299,1.67451,1.354902,0.856311
0.299,1.192365,0.699852,1.015515,1.672157,1.356471,0.857487
0.3,1.193933,0.702205,1.014339,1.670196,1.358039,0.858272
0.301,1.195109,0.704165,1.013946,1.668627,1.358824,0.859056
0.302,1.196286,0.706518,1.013946,1.667059,1.359608,0.860232
0.303,1.197462,0.709655,1.014731,1.665098,1.36,0.862193
0.304,1.199031,0.714753,1.017083,1.662745,1.360392,0.865722
0.305,1.201384,0.726909,1.024926,1.657255,1.359216,0.875917
0.306,1.202168,0.733575,1.029632,1.65451,1.358039,0.881407
0.307,1.202952,0.739849,1.034729,1.651765,1.356863,0.887289
0.308,1.203344,0.746515,1.039827,1.64902,1.355686,0.893171
0.309,1.204521,0.752397,1.043356,1.646275,1.355294,0.897877
0.31,1.205697,0.757887,1.046885,1.643922,1.354902,0.90219
0.311,1.207265,0.763377,1.04963,1.641176,1.354902,0.906503
0.312,1.208442,0.769259,1.052767,1.638039,1.35451,0.910817
0.313,1.209226,0.774748,1.056688,1.636078,1.353725,0.915522
0.314,1.21001,0.780238,1.06061,1.633333,1.352941,0.920228
0.315,1.210795,0.785336,1.063747,1.63098,1.352549,0.924541
0.316,1.212363,0.789257,1.064923,1.62902,1.353333,0.926894
0.317,1.213932,0.792394,1.064923,1.626667,1.354118,0.928463
0.318,1.215892,0.795139,1.063355,1.624314,1.356078,0.929247
0.319,1.218245,0.796708,1.06061,1.622353,1.358431,0.928463
0.32,1.220598,0.7971,1.055904,1.620784,1.361961,0.926502
0.321,1.22099,0.795923,1.054336,1.620784,1.362353,0.924933
0.322,1.22099,0.795923,1.054336,1.620784,1.362353,0.924933
0.323,1.221382,0.796708,1.054728,1.620392,1.362353,0.925718
0.324,1.22099,0.799453,1.057473,1.619608,1.361569,0.928463
0.325,1.221774,0.804942,1.061394,1.617255,1.360784,0.933168
0.326,1.223343,0.811608,1.065315,1.614118,1.360392,0.938266
0.327,1.224911,0.819059,1.069236,1.610588,1.360392,0.944148
0.328,1.226872,0.824549,1.071589,1.607451,1.360392,0.948069
0.329,1.227656,0.826117,1.071589,1.606667,1.361176,0.948853
0.33,1.228832,0.826117,1.068844,1.60549,1.362745,0.947285
0.331,1.228832,0.821412,1.063747,1.607059,1.364706,0.942579
0.332,1.229225,0.81553,1.057865,1.60902,1.366667,0.936697
0.333,1.228832,0.81004,1.052767,1.61098,1.368235,0.931207
0.334,1.22844,0.805727,1.04963,1.612941,1.36902,0.927678
0.335,1.22648,0.804158,1.051591,1.61451,1.367059,0.927678
0.336,1.224519,0.804158,1.05512,1.615686,1.364706,0.929639
0.337,1.223343,0.805727,1.059433,1.616078,1.362353,0.932384
0.338,1.221774,0.807687,1.064531,1.616471,1.359608,0.935913
0.339,1.22099,0.810824,1.069236,1.616078,1.357647,0.939834
0.34,1.220206,0.813177,1.072766,1.615686,1.356078,0.942971
0.341,1.220206,0.814745,1.074726,1.615294,1.355294,0.94454
0.342,1.219421,0.814745,1.075903,1.615686,1.35451,0.945324
0.343,1.218637,0.813177,1.076295,1.616863,1.353725,0.94454
0.344,1.217069,0.810432,1.076295,1.618431,1.352549,0.943363
0.345,1.216284,0.806903,1.075118,1.620392,1.352549,0.941011
0.346,1.2155,0.803766,1.073158,1.621961,1.352549,0.938266
0.347,1.215108,0.802197,1.071981,1.622745,1.352941,0.937089
0.348,1.215108,0.802197,1.071981,1.622745,1.352941,0.937089
0.349,1.216284,0.806511,1.074334,1.620784,1.352549,0.940226
0.35,1.218637,0.823372,1.08649,1.613333,1.350196,0.954735
0.351,1.219029,0.832783,1.094725,1.609804,1.347843,0.963754
0.352,1.219814,0.842587,1.102959,1.605882,1.34549,0.972773
0.353,1.220598,0.851213,1.11041,1.602745,1.343529,0.980616
0.354,1.221774,0.858664,1.115508,1.599608,1.342745,0.98689
0.355,1.223343,0.866506,1.119821,1.595686,1.342353,0.993164
0.356,1.225695,0.874349,1.122958,1.591373,1.342745,0.998653
0.357,1.228832,0.882976,1.126095,1.586667,1.343529,1.004535
0.358,1.23197,0.891603,1.128056,1.581569,1.345098,1.009633
0.359,1.235107,0.899445,1.129232,1.576863,1.347059,1.014339
0.36,1.238244,0.906111,1.130016,1.572549,1.348627,1.017868
0.361,1.240988,0.912385,1.130801,1.568627,1.350196,1.021397
0.362,1.243733,0.918659,1.131585,1.564706,1.351765,1.024926
0.363,1.245694,0.924541,1.133153,1.561569,1.352941,1.028847
0.364,1.247263,0.930031,1.135898,1.558824,1.352941,1.032769
0.365,1.249223,0.940619,1.142956,1.554118,1.351765,1.041788
0.366,1.249615,0.945716,1.146878,1.551765,1.350588,1.046101
0.367,1.2504,0.951206,1.150799,1.549412,1.349804,1.050806
0.368,1.251576,0.957872,1.15472,1.546275,1.349412,1.056296
0.369,1.253144,0.965715,1.159426,1.542745,1.34902,1.06257
0.37,1.255497,0.974342,1.164131,1.538431,1.348627,1.068844
0.371,1.25785,0.982968,1.167661,1.534118,1.349412,1.075118
0.372,1.259811,0.989635,1.170013,1.530588,1.349804,1.079824
0.373,1.261771,0.99434,1.17119,1.527843,1.350588,1.082569
0.374,1.263732,0.997869,1.17119,1.525098,1.351765,1.084529
0.375,1.264516,0.997869,1.169229,1.524706,1.353333,1.083353
0.376,1.264908,0.996693,1.167268,1.524706,1.354118,1.081785
0.377,1.263732,0.992772,1.1657,1.526667,1.353725,1.07904
0.378,1.262555,0.98885,1.164131,1.52902,1.353725,1.076295
0.379,1.261771,0.986105,1.162955,1.530588,1.353333,1.074334
0.38,1.264124,0.988066,1.16021,1.528235,1.356078,1.073942
0.381,1.266477,0.992379,1.16021,1.525098,1.357255,1.076295
0.382,1.269222,0.998261,1.16021,1.521176,1.359216,1.07904
0.383,1.271574,1.005712,1.162955,1.517255,1.36,1.084137
0.384,1.274319,1.013946,1.166092,1.512941,1.360784,1.090019
0.385,1.277064,1.021789,1.168053,1.508235,1.361961,1.094725
0.386,1.280201,1.028847,1.168837,1.503922,1.363922,1.098646
0.387,1.282946,1.034337,1.168837,1.5,1.36549,1.101391
0.388,1.286083,1.039435,1.167661,1.496471,1.368235,1.103352
0.389,1.288436,1.044532,1.167661,1.492941,1.369804,1.106096
0.39,1.291965,1.051591,1.168053,1.488235,1.371765,1.109626
0.391,1.295494,1.060218,1.170013,1.483137,1.373333,1.115115
0.392,1.299023,1.070413,1.172366,1.477255,1.375294,1.120997
0.393,1.303337,1.081392,1.175111,1.47098,1.377255,1.128056
0.394,1.307258,1.092764,1.178248,1.464314,1.378824,1.135506
0.395,1.315493,1.116684,1.186091,1.45098,1.381569,1.151191
0.396,1.31863,1.127664,1.190796,1.445098,1.381961,1.159034
0.397,1.321767,1.138251,1.195109,1.439608,1.382745,1.166484
0.398,1.32412,1.148838,1.200991,1.43451,1.382353,1.174719
0.399,1.326864,1.159426,1.206481,1.429412,1.382353,1.182954
0.4,1.329217,1.170798,1.212755,1.423922,1.381961,1.19158
0.401,1.331962,1.182954,1.219814,1.418039,1.381176,1.200991
0.402,1.333923,1.194717,1.227264,1.412941,1.38,1.210795
0.403,1.335883,1.204128,1.232754,1.408235,1.379608,1.218245
0.404,1.33706,1.210402,1.237067,1.40549,1.378824,1.223735
0.405,1.337452,1.214716,1.240204,1.403529,1.378039,1.227264
0.406,1.338236,1.217069,1.241381,1.402353,1.378039,1.229225
0.407,1.338628,1.219029,1.241773,1.401176,1.378431,1.230401
0.408,1.338236,1.219029,1.242557,1.401569,1.378039,1.230401
0.409,1.337844,1.218637,1.243341,1.401961,1.377255,1.230793
0.41,1.335491,1.219029,1.248439,1.403529,1.374118,1.233538
