Time,1,2,3,4,5,6
10.118,1.374312,-0.363599,-0.412615,1.904706,1.953725,-0.387911
10.119,1.387252,-0.337326,-0.412615,1.887059,1.962353,-0.37497
10.12,1.400584,-0.312622,-0.414183,1.870196,1.971765,-0.363207
10.121,1.414309,-0.293408,-0.422026,1.854902,1.983529,-0.357717
10.122,1.426465,-0.28282,-0.436142,1.842745,1.996471,-0.359285
10.123,1.437052,-0.28282,-0.456925,1.836078,2.010196,-0.369873
10.124,1.44764,-0.287134,-0.482413,1.830588,2.025882,-0.384774
10.125,1.455875,-0.29929,-0.511431,1.82902,2.041176,-0.405164
10.126,1.463717,-0.314583,-0.542409,1.828627,2.056471,-0.4283
10.127,1.470775,-0.331444,-0.573387,1.829412,2.071765,-0.45222
10.128,1.477049,-0.348698,-0.602797,1.831373,2.08549,-0.475747
10.129,1.481755,-0.365167,-0.629069,1.833725,2.097647,-0.496922
10.13,1.486068,-0.395753,-0.668282,1.840784,2.113333,-0.531822
10.131,1.485676,-0.408301,-0.680046,1.84549,2.117255,-0.543978
10.132,1.482931,-0.413791,-0.680046,1.84902,2.115294,-0.546722
10.133,1.482539,-0.413791,-0.679654,1.84902,2.114902,-0.546722
10.134,1.481363,-0.403204,-0.665929,1.846667,2.109412,-0.534566
10.135,1.480579,-0.384381,-0.646323,1.840784,2.102745,-0.515352
10.136,1.480971,-0.359677,-0.622403,1.832157,2.094902,-0.49104
10.137,1.482147,-0.331444,-0.595738,1.821961,2.086667,-0.463591
10.138,1.483716,-0.29929,-0.567113,1.810196,2.078039,-0.433005
10.139,1.485284,-0.265959,-0.537311,1.798431,2.069412,-0.401635
10.14,1.487637,-0.231059,-0.506725,1.78549,2.060784,-0.368696
10.141,1.48999,-0.195768,-0.475747,1.772157,2.051765,-0.335365
10.142,1.491558,-0.161261,-0.444377,1.759608,2.042353,-0.302427
10.143,1.492735,-0.12793,-0.413791,1.747451,2.032941,-0.270664
10.144,1.493911,-0.096168,-0.384381,1.736078,2.023922,-0.240078
10.145,1.496656,-0.039309,-0.333013,1.715294,2.008627,-0.185965
10.146,1.498224,-0.014605,-0.311054,1.706275,2.002353,-0.162829
10.147,1.499009,0.00657,-0.291839,1.698431,1.996471,-0.142439
10.148,1.500577,0.025392,-0.276154,1.69098,1.992549,-0.125185
10.149,1.502146,0.041469,-0.263214,1.684706,1.98902,-0.110676
10.15,1.503714,0.054802,-0.253019,1.679216,1.986667,-0.098912
10.151,1.505675,0.066173,-0.245568,1.674118,1.98549,-0.089501
10.152,1.50842,0.075584,-0.241255,1.669412,1.985882,-0.082835
10.153,1.511949,0.083035,-0.241255,1.664314,1.988235,-0.078914
10.154,1.514694,0.088133,-0.241647,1.660784,1.990196,-0.076561
10.155,1.518223,0.092054,-0.245176,1.656863,1.994118,-0.076561
10.156,1.522144,0.094799,-0.249489,1.653725,1.997647,-0.077345
10.157,1.525673,0.097152,-0.254195,1.650588,2.001569,-0.078522
10.158,1.529595,0.100681,-0.258901,1.646667,2.005882,-0.078914
10.159,1.533124,0.104602,-0.26243,1.642745,2.009804,-0.078914
10.16,1.540574,0.115974,-0.265175,1.63451,2.015294,-0.0746
10.161,1.543711,0.12264,-0.265175,1.629804,2.017647,-0.071071
10.162,1.546456,0.13009,-0.262822,1.625882,2.018431,-0.066366
10.163,1.548417,0.137541,-0.259685,1.621961,2.018824,-0.060876
10.164,1.549985,0.144991,-0.255371,1.618431,2.018431,-0.054994
10.165,1.551162,0.152049,-0.250666,1.615294,2.017647,-0.049112
10.166,1.551946,0.158323,-0.245568,1.612549,2.016471,-0.043622
10.167,1.551946,0.164205,-0.240078,1.610588,2.01451,-0.03774
10.168,1.551554,0.169303,-0.234197,1.60902,2.012549,-0.032251
10.169,1.551162,0.174009,-0.228315,1.607843,2.010196,-0.027153
10.17,1.549985,0.178322,-0.221648,1.607451,2.007059,-0.021663
10.171,1.548025,0.181067,-0.215766,1.607451,2.003922,-0.01735
10.172,1.546456,0.183028,-0.210277,1.607843,2.001176,-0.013821
10.173,1.544888,0.184204,-0.205963,1.608627,1.998431,-0.011076
10.174,1.542927,0.184204,-0.202042,1.609804,1.996078,-0.009115
10.175,1.539398,0.181851,-0.197336,1.612941,1.992157,-0.007939
10.176,1.537437,0.179106,-0.19616,1.615294,1.990196,-0.008723
10.177,1.535869,0.176361,-0.195376,1.617255,1.98902,-0.009507
10.178,1.533908,0.172832,-0.195376,1.619608,1.987843,-0.011468
10.179,1.532339,0.170087,-0.194984,1.621569,1.986667,-0.012644
10.18,1.530771,0.167342,-0.194199,1.623922,1.985098,-0.013429
10.181,1.529202,0.165382,-0.193415,1.62549,1.983922,-0.014213
10.182,1.528026,0.164205,-0.191847,1.626667,1.982353,-0.014213
10.183,1.52685,0.164205,-0.189494,1.627451,1.980784,-0.012644
10.184,1.525673,0.164205,-0.187141,1.628235,1.979216,-0.01186
10.185,1.524497,0.16499,-0.184004,1.628627,1.977647,-0.009899
10.186,1.523713,0.166166,-0.181259,1.62902,1.976078,-0.007939
10.187,1.522536,0.167342,-0.17773,1.629412,1.974118,-0.005194
10.188,1.521752,0.169303,-0.174593,1.62902,1.972549,-0.002841
10.189,1.520968,0.170872,-0.171456,1.62902,1.97098,-0.000488
10.19,1.519791,0.172048,-0.167535,1.629412,1.96902,0.001864
10.191,1.519007,0.172048,-0.166358,1.629804,1.968235,0.002649
10.192,1.518223,0.171264,-0.165966,1.630588,1.967451,0.002649
10.193,1.518223,0.170479,-0.165966,1.63098,1.967451,0.002257
10.194,1.517831,0.169695,-0.165966,1.631765,1.967059,0.001864
10.195,1.517046,0.167735,-0.166751,1.632549,1.967059,0.000296
10.196,1.517046,0.165774,-0.168711,1.633333,1.967451,-0.001665
10.197,1.516654,0.163421,-0.17028,1.63451,1.967843,-0.003625
10.198,1.516262,0.160676,-0.171848,1.635686,1.967843,-0.005586
10.199,1.516262,0.158716,-0.173809,1.636471,1.968627,-0.007939
10.2,1.516262,0.157147,-0.175377,1.636863,1.96902,-0.009507
10.201,1.51587,0.154794,-0.176946,1.638039,1.969412,-0.011076
10.202,1.51587,0.152834,-0.178906,1.638431,1.970196,-0.013429
10.203,1.515478,0.150873,-0.180475,1.639216,1.970588,-0.014997
10.204,1.515478,0.149305,-0.182044,1.64,1.97098,-0.016173
10.205,1.515086,0.146168,-0.184788,1.641176,1.971765,-0.018918
10.206,1.515086,0.144599,-0.185573,1.641961,1.971765,-0.020487
10.207,1.514694,0.142638,-0.186749,1.642745,1.971765,-0.022055
10.208,1.514694,0.14107,-0.188318,1.643137,1.972549,-0.023624
10.209,1.514302,0.138717,-0.190278,1.644314,1.972941,-0.025584
10.21,1.514302,0.137149,-0.191847,1.644706,1.973333,-0.027153
10.211,1.514694,0.13558,-0.193807,1.645098,1.974118,-0.028722
10.212,1.514694,0.134796,-0.194984,1.645098,1.974902,-0.029898
10.213,1.515478,0.134796,-0.196552,1.644706,1.975686,-0.030682
10.214,1.51587,0.135188,-0.196552,1.644314,1.976078,-0.030682
10.215,1.516262,0.136364,-0.19616,1.643922,1.976078,-0.029898
10.216,1.516262,0.137933,-0.194984,1.643137,1.975686,-0.028329
10.217,1.516654,0.140286,-0.193415,1.641961,1.975686,-0.026369
10.218,1.517046,0.142638,-0.191455,1.641176,1.974902,-0.024408
10.219,1.517439,0.145383,-0.189886,1.64,1.974902,-0.022055
10.22,1.518223,0.150873,-0.185965,1.637647,1.974118,-0.01735
10.221,1.518615,0.15401,-0.183612,1.636078,1.973725,-0.014997
10.222,1.519399,0.156755,-0.182044,1.634902,1.973333,-0.012644
10.223,1.519791,0.159892,-0.180083,1.633333,1.973333,-0.010292
10.224,1.520576,0.163029,-0.178514,1.631765,1.973333,-0.007939
10.225,1.521752,0.166558,-0.177338,1.629804,1.973725,-0.005586
10.226,1.522536,0.169695,-0.175769,1.628235,1.973725,-0.003233
10.227,1.524105,0.173616,-0.174593,1.626275,1.974118,-0.000488
10.228,1.524889,0.176753,-0.173417,1.624314,1.974118,0.001472
10.229,1.526458,0.179891,-0.173025,1.622353,1.975294,0.003041
10.23,1.527634,0.183028,-0.172632,1.620392,1.976078,0.005001
10.231,1.529202,0.186165,-0.172632,1.618431,1.976863,0.00657
10.232,1.530771,0.188909,-0.173025,1.616471,1.978039,0.007746
10.233,1.532732,0.191654,-0.173809,1.61451,1.979608,0.008531
10.234,1.5343,0.193615,-0.174985,1.612549,1.981176,0.008923
10.235,1.537437,0.19636,-0.178906,1.609412,1.984706,0.008531
10.236,1.539006,0.196752,-0.181259,1.608627,1.986275,0.007746
10.237,1.540574,0.196752,-0.184396,1.607451,1.988235,0.006178
10.238,1.541751,0.19636,-0.187533,1.606667,1.990196,0.004217
10.239,1.543319,0.19636,-0.190278,1.605882,1.992157,0.002649
10.24,1.544888,0.195968,-0.193807,1.604706,1.99451,0.00108
10.241,1.546456,0.194791,-0.198121,1.604314,1.996863,-0.002057
10.242,1.548025,0.192046,-0.204003,1.603922,2.0,-0.00637
10.243,1.549593,0.188125,-0.211061,1.604314,2.003137,-0.01186
10.244,1.550769,0.181851,-0.219688,1.60549,2.007059,-0.018526
10.245,1.551946,0.174793,-0.229099,1.607059,2.01098,-0.027153
10.246,1.553122,0.16695,-0.239294,1.60902,2.014902,-0.03578
10.247,1.553514,0.157931,-0.249489,1.611765,2.018824,-0.045583
10.248,1.554299,0.148912,-0.260077,1.614118,2.022745,-0.055386
10.249,1.555475,0.140678,-0.270664,1.616078,2.027059,-0.064797
10.25,1.557044,0.125777,-0.28831,1.62,2.034118,-0.081267
10.251,1.557828,0.120287,-0.295761,1.621176,2.037255,-0.087541
10.252,1.559004,0.116366,-0.302035,1.621961,2.04,-0.092638
10.253,1.560181,0.113621,-0.30674,1.621961,2.042353,-0.09656
10.254,1.560965,0.11166,-0.310661,1.621961,2.044314,-0.099305
10.255,1.562141,0.111268,-0.313406,1.621569,2.045882,-0.100873
10.256,1.56371,0.111268,-0.316151,1.620392,2.047843,-0.102442
10.257,1.564886,0.110876,-0.318896,1.62,2.049412,-0.10401
10.258,1.566455,0.110092,-0.322817,1.619216,2.051765,-0.106363
10.259,1.567239,0.108131,-0.326739,1.619216,2.053725,-0.109108
10.26,1.568807,0.105386,-0.332228,1.619216,2.056471,-0.113421
10.261,1.569592,0.101465,-0.33811,1.619608,2.059216,-0.118127
10.262,1.570768,0.098328,-0.3436,1.62,2.061569,-0.12244
10.263,1.572336,0.095583,-0.349482,1.62,2.064706,-0.126753
10.264,1.574297,0.094799,-0.354188,1.618824,2.067451,-0.129498
10.265,1.578218,0.095191,-0.361638,1.616078,2.072549,-0.133028
10.266,1.580179,0.095975,-0.364775,1.61451,2.074902,-0.134204
10.267,1.581748,0.096367,-0.36752,1.613333,2.076863,-0.13538
10.268,1.583708,0.096367,-0.371049,1.612157,2.079216,-0.137341
10.269,1.585277,0.095583,-0.375363,1.611373,2.081961,-0.139694
10.27,1.587237,0.094015,-0.380852,1.610588,2.085098,-0.143223
10.271,1.589198,0.092054,-0.386734,1.609804,2.088235,-0.147144
10.272,1.591551,0.089309,-0.393793,1.609412,2.092157,-0.152242
10.273,1.594296,0.086172,-0.402419,1.608627,2.096863,-0.158124
10.274,1.597041,0.082251,-0.41183,1.607843,2.101961,-0.16479
10.275,1.599785,0.078329,-0.421634,1.607451,2.107059,-0.171456
10.276,1.60253,0.0748,-0.43026,1.606667,2.111765,-0.17773
10.277,1.605275,0.071271,-0.439279,1.606275,2.116471,-0.183612
10.278,1.60802,0.067742,-0.44869,1.60549,2.121569,-0.190278
10.279,1.611157,0.063036,-0.45967,1.604706,2.127451,-0.198121
10.28,1.617823,0.049312,-0.486335,1.605098,2.140392,-0.218511
10.281,1.62096,0.041469,-0.500451,1.60549,2.147451,-0.229099
10.282,1.623313,0.033235,-0.513784,1.606667,2.153333,-0.240078
10.283,1.626058,0.025784,-0.526724,1.607451,2.159608,-0.250274
10.284,1.628803,0.019118,-0.53888,1.607843,2.16549,-0.259685
10.285,1.63194,0.014413,-0.549467,1.607451,2.17098,-0.267527
10.286,1.635469,0.012452,-0.558486,1.60549,2.176078,-0.272625
10.287,1.638606,0.012452,-0.565152,1.603529,2.180784,-0.276154
10.288,1.642527,0.015589,-0.569858,1.599608,2.185098,-0.276938
10.289,1.646449,0.01951,-0.573779,1.595686,2.18902,-0.276938
10.29,1.65037,0.024216,-0.576916,1.591765,2.192549,-0.276154
10.291,1.654291,0.027353,-0.58123,1.588235,2.196471,-0.276938
10.292,1.658212,0.029313,-0.587112,1.584706,2.201176,-0.278899
10.293,1.662134,0.030882,-0.593386,1.581569,2.205882,-0.281252
10.294,1.665663,0.033235,-0.598875,1.578431,2.210196,-0.28282
10.295,1.673505,0.046175,-0.601228,1.56902,2.216078,-0.277331
10.296,1.677427,0.056762,-0.598483,1.562745,2.217647,-0.270664
10.297,1.680172,0.067742,-0.592993,1.557255,2.217647,-0.26243
10.298,1.683701,0.080682,-0.587112,1.550588,2.218039,-0.253019
10.299,1.68723,0.09323,-0.58123,1.544314,2.218431,-0.244
10.3,1.689975,0.104994,-0.575348,1.538431,2.218431,-0.234981
10.301,1.693112,0.115189,-0.571819,1.532549,2.219608,-0.228315
10.302,1.696249,0.124208,-0.568682,1.527843,2.220392,-0.222041
10.303,1.698994,0.131659,-0.566721,1.523529,2.221569,-0.217335
10.304,1.701739,0.138325,-0.565152,1.519608,2.222745,-0.213022
10.305,1.703699,0.144599,-0.563192,1.516078,2.223529,-0.2091
10.306,1.70566,0.150873,-0.560447,1.512549,2.223922,-0.204395
10.307,1.707228,0.157931,-0.556526,1.509412,2.223529,-0.198905
10.308,1.708405,0.165774,-0.551036,1.505882,2.222353,-0.192631
10.309,1.709189,0.174793,-0.543585,1.502353,2.220392,-0.184004
10.31,1.709973,0.192439,-0.527508,1.496078,2.215686,-0.167535
10.311,1.709973,0.199889,-0.52045,1.493333,2.213333,-0.160084
10.312,1.709581,0.205771,-0.513392,1.491765,2.210588,-0.15381
10.313,1.708797,0.210476,-0.50751,1.490588,2.208235,-0.148321
10.314,1.707621,0.214398,-0.500843,1.490196,2.205098,-0.143223
10.315,1.70566,0.217535,-0.493785,1.490588,2.201569,-0.138125
10.316,1.703699,0.220672,-0.486727,1.490588,2.198039,-0.132635
10.317,1.700954,0.223809,-0.478492,1.491373,2.193333,-0.127146
10.318,1.697817,0.226162,-0.469473,1.492941,2.188235,-0.121656
10.319,1.69468,0.228122,-0.461239,1.494118,2.183529,-0.116166
10.32,1.690367,0.228122,-0.453004,1.496863,2.178039,-0.112245
10.321,1.686446,0.22773,-0.445553,1.499608,2.172941,-0.108716
10.322,1.68174,0.224201,-0.439279,1.504314,2.167451,-0.107539
10.323,1.67625,0.218319,-0.434182,1.509804,2.161961,-0.107931
10.324,1.670368,0.210476,-0.430653,1.516078,2.157255,-0.109892
10.325,1.657428,0.189302,-0.425555,1.532157,2.146667,-0.118127
10.326,1.650762,0.176753,-0.424771,1.540784,2.141961,-0.124009
10.327,1.644096,0.163813,-0.424771,1.549412,2.137647,-0.130283
10.328,1.637038,0.148912,-0.425163,1.559216,2.132941,-0.137733
10.329,1.629979,0.133619,-0.426731,1.568627,2.12902,-0.14636
10.33,1.622921,0.117934,-0.427908,1.578824,2.124314,-0.154987
10.331,1.615471,0.102249,-0.429084,1.58902,2.12,-0.163221
10.332,1.60802,0.086956,-0.429084,1.599216,2.114902,-0.171064
10.333,1.600178,0.072447,-0.4283,1.60902,2.109412,-0.17773
10.334,1.592335,0.059115,-0.425947,1.618824,2.103529,-0.18322
10.335,1.584885,0.046567,-0.423202,1.627843,2.097647,-0.187925
10.336,1.577434,0.036372,-0.418889,1.636078,2.091373,-0.191062
10.337,1.569984,0.027353,-0.413007,1.644314,2.084314,-0.192631
10.338,1.562925,0.01951,-0.406733,1.651373,2.077647,-0.193415
10.339,1.555867,0.012844,-0.399282,1.658431,2.070196,-0.193023
10.34,1.543319,0.001864,-0.385166,1.670588,2.057255,-0.191455
10.341,1.537829,-0.003233,-0.378892,1.676078,2.051373,-0.191062
10.342,1.532732,-0.007547,-0.373402,1.680784,2.046275,-0.190278
10.343,1.528026,-0.01186,-0.368304,1.685098,2.041569,-0.189886
10.344,1.523321,-0.016566,-0.363599,1.689804,2.036863,-0.189886
10.345,1.518615,-0.022055,-0.359677,1.694902,2.032157,-0.19067
10.346,1.514302,-0.027153,-0.355756,1.699608,2.027843,-0.191455
10.347,1.509988,-0.032643,-0.353011,1.704314,2.024314,-0.192631
10.348,1.506067,-0.038525,-0.351051,1.708627,2.021176,-0.194592
10.349,1.50293,-0.044407,-0.350266,1.712941,2.018431,-0.197336
10.35,1.499793,-0.049896,-0.349482,1.716863,2.016078,-0.199297
10.351,1.497048,-0.054994,-0.34909,1.720392,2.014118,-0.202042
10.352,1.494303,-0.059307,-0.348698,1.723529,2.012549,-0.204003
10.353,1.492735,-0.062445,-0.347914,1.725882,2.01098,-0.205179
10.354,1.490774,-0.065582,-0.347521,1.727843,2.009804,-0.206355
10.355,1.487637,-0.071071,-0.346737,1.731765,2.007451,-0.208708
10.356,1.48646,-0.073032,-0.345953,1.733333,2.006275,-0.209492
10.357,1.485284,-0.074993,-0.345953,1.734902,2.00549,-0.210277
10.358,1.4845,-0.076169,-0.345561,1.735686,2.004706,-0.210669
10.359,1.483716,-0.07813,-0.345561,1.736863,2.004314,-0.211845
10.36,1.482539,-0.08009,-0.345561,1.738431,2.003529,-0.212629
10.361,1.481755,-0.082835,-0.346345,1.74,2.003137,-0.214198
10.362,1.480971,-0.085188,-0.347521,1.741176,2.003137,-0.216159
10.363,1.480186,-0.088325,-0.348698,1.742745,2.002745,-0.218511
10.364,1.479794,-0.090678,-0.350658,1.743529,2.003529,-0.220472
10.365,1.479402,-0.09303,-0.352227,1.744706,2.003529,-0.222433
10.366,1.479402,-0.095383,-0.354188,1.74549,2.004314,-0.224785
10.367,1.47901,-0.097736,-0.356148,1.746667,2.004706,-0.226746
10.368,1.478618,-0.100481,-0.358109,1.747843,2.005098,-0.229099
10.369,1.478618,-0.103226,-0.360462,1.748627,2.005882,-0.231844
10.37,1.478226,-0.1095,-0.366344,1.75098,2.007451,-0.237726
10.371,1.477834,-0.112637,-0.369088,1.752157,2.008235,-0.240863
10.372,1.478226,-0.115774,-0.372618,1.752941,2.009804,-0.244
10.373,1.478618,-0.119303,-0.376539,1.754118,2.01098,-0.247921
10.374,1.47901,-0.122048,-0.38046,1.75451,2.012941,-0.251058
10.375,1.479794,-0.125577,-0.385166,1.755294,2.014902,-0.255371
10.376,1.480579,-0.12793,-0.389479,1.755686,2.016863,-0.258508
10.377,1.482147,-0.130283,-0.394577,1.755294,2.019608,-0.26243
10.378,1.483716,-0.131459,-0.399282,1.75451,2.022353,-0.265175
10.379,1.485284,-0.132635,-0.403204,1.754118,2.024314,-0.26792
10.38,1.486853,-0.133028,-0.407125,1.752941,2.027059,-0.26988
10.381,1.488813,-0.133028,-0.411046,1.751765,2.029412,-0.271841
10.382,1.48999,-0.133812,-0.414183,1.751373,2.031373,-0.273801
10.383,1.491558,-0.134988,-0.418104,1.750588,2.033725,-0.276546
10.384,1.492735,-0.136949,-0.422418,1.750588,2.035686,-0.279683
10.385,1.495479,-0.140086,-0.431437,1.749804,2.040784,-0.285565
10.386,1.496656,-0.142046,-0.43575,1.749804,2.043137,-0.288702
10.387,1.498224,-0.143615,-0.440456,1.74902,2.04549,-0.291839
