Time,1,2,3,4,5,6
0.092,0.788473,0.092446,1.216284,2.143529,1.02,0.654365
0.093,0.788473,0.09127,1.214716,2.143922,1.020784,0.652797
0.094,0.788081,0.089701,1.21354,2.144706,1.020784,0.65162
0.095,0.788081,0.089701,1.21354,2.144706,1.020784,0.65162
0.096,0.787689,0.090093,1.214716,2.144706,1.020392,0.652405
0.097,0.787689,0.092838,1.217853,2.143922,1.019216,0.655149
0.098,0.787297,0.096367,1.221774,2.142745,1.017647,0.659071
0.099,0.787297,0.101465,1.227656,2.141569,1.015294,0.664561
0.1,0.786512,0.115189,1.242557,2.137255,1.010196,0.678677
0.101,0.786512,0.123032,1.2504,2.13451,1.007451,0.68652
0.102,0.786512,0.130875,1.258242,2.132157,1.004706,0.694362
0.103,0.786512,0.138717,1.265693,2.129412,1.002353,0.702205
0.104,0.786904,0.14656,1.273143,2.126667,1.0,0.709655
0.105,0.787297,0.154402,1.279809,2.123529,0.998431,0.717106
0.106,0.787689,0.161068,1.286083,2.121176,0.996471,0.72338
0.107,0.788081,0.167342,1.291573,2.118824,0.994902,0.729262
0.108,0.788473,0.17244,1.295886,2.116863,0.993725,0.733967
0.109,0.788473,0.176753,1.3002,2.115294,0.992157,0.738281
0.11,0.788473,0.180283,1.303729,2.114118,0.99098,0.74181
0.111,0.788473,0.18342,1.306866,2.113333,0.989804,0.744947
0.112,0.788473,0.18538,1.309219,2.112549,0.98902,0.747299
0.113,0.787689,0.185772,1.310787,2.112941,0.988235,0.748084
0.114,0.787689,0.185772,1.310787,2.112941,0.988235,0.748084
0.115,0.788081,0.184204,1.308042,2.112941,0.989412,0.746123
0.116,0.788473,0.182635,1.306082,2.113333,0.990196,0.744162
0.117,0.788865,0.180675,1.303337,2.113725,0.991373,0.74181
0.118,0.788865,0.178322,1.300592,2.11451,0.992549,0.739065
0.119,0.788865,0.175185,1.297455,2.115686,0.993333,0.73632
0.12,0.788473,0.171264,1.294318,2.117255,0.994118,0.732791
0.121,0.787689,0.16695,1.291573,2.119216,0.99451,0.728869
0.122,0.787297,0.163029,1.288436,2.120784,0.995294,0.725732
0.123,0.786904,0.160284,1.286475,2.121961,0.995686,0.72338
0.124,0.786904,0.1595,1.285691,2.121961,0.996078,0.722595
0.125,0.786904,0.1595,1.285691,2.121961,0.996078,0.722595
0.126,0.787297,0.16146,1.28726,2.121176,0.995686,0.724164
0.127,0.788081,0.165774,1.290004,2.119216,0.995294,0.727693
0.128,0.788473,0.170872,1.293926,2.117255,0.99451,0.732399
0.129,0.789257,0.177146,1.299023,2.114902,0.992941,0.737888
0.13,0.790434,0.192046,1.311571,2.10902,0.989804,0.751613
0.131,0.790826,0.199497,1.318238,2.106275,0.987843,0.758671
0.132,0.791218,0.206555,1.324512,2.103529,0.985882,0.765337
0.133,0.79161,0.213221,1.330394,2.101176,0.984314,0.771611
0.134,0.79161,0.218711,1.335883,2.099216,0.982353,0.777101
0.135,0.79161,0.223417,1.340589,2.097647,0.980784,0.781807
0.136,0.79161,0.227338,1.344118,2.096471,0.979608,0.785728
0.137,0.792002,0.230475,1.346863,2.095294,0.978824,0.788473
0.138,0.79161,0.231651,1.348431,2.094902,0.978431,0.790041
0.139,0.79161,0.231651,1.348824,2.094902,0.978039,0.790041
0.14,0.791218,0.230867,1.348824,2.095686,0.977647,0.789649
0.141,0.790434,0.22773,1.347647,2.097255,0.977647,0.787689
0.142,0.789257,0.224201,1.346079,2.099216,0.977255,0.784944
0.143,0.787689,0.219103,1.344118,2.101961,0.976863,0.781415
0.144,0.786512,0.214398,1.341765,2.104314,0.976863,0.777885
0.145,0.782983,0.205379,1.339413,2.109412,0.975686,0.772396
0.146,0.781415,0.201458,1.33902,2.111765,0.97451,0.770043
0.147,0.780238,0.198321,1.338236,2.113725,0.974118,0.768082
0.148,0.779062,0.195968,1.337844,2.115294,0.973333,0.766906
0.149,0.77867,0.194007,1.33706,2.116078,0.973333,0.765337
0.15,0.778278,0.192831,1.336276,2.116863,0.973333,0.764553
0.151,0.778278,0.192439,1.335883,2.116863,0.973725,0.764161
0.152,0.778278,0.191654,1.335491,2.117255,0.973725,0.763377
0.153,0.778278,0.191262,1.334707,2.117255,0.974118,0.762592
0.154,0.77867,0.19087,1.333531,2.117255,0.97451,0.7622
0.155,0.779062,0.19087,1.332746,2.116863,0.975294,0.761808
0.156,0.779846,0.192046,1.332746,2.116078,0.975686,0.7622
0.157,0.78063,0.194791,1.333531,2.11451,0.976078,0.764161
0.158,0.782199,0.199497,1.335099,2.111765,0.976471,0.766906
0.159,0.783767,0.205379,1.338236,2.10902,0.976471,0.771611
0.16,0.787297,0.22028,1.346471,2.101961,0.975686,0.783375
0.161,0.788865,0.22773,1.350784,2.098431,0.975294,0.789257
0.162,0.790041,0.235181,1.35549,2.094902,0.974902,0.795139
0.163,0.790826,0.243023,1.361372,2.091765,0.973333,0.802197
0.164,0.79161,0.251258,1.368038,2.088235,0.971765,0.809648
0.165,0.792786,0.259885,1.374704,2.084706,0.970196,0.817098
0.166,0.793178,0.267727,1.381762,2.081961,0.968235,0.824549
0.167,0.793178,0.274785,1.388429,2.079608,0.965882,0.831607
0.168,0.793178,0.280667,1.394703,2.077647,0.963922,0.837489
0.169,0.792786,0.285373,1.400192,2.076471,0.961569,0.842587
0.17,0.792002,0.289686,1.405682,2.075294,0.959608,0.847684
0.171,0.792002,0.292823,1.409211,2.07451,0.958039,0.850821
0.172,0.791218,0.294784,1.412348,2.074118,0.956863,0.853566
0.173,0.791218,0.294784,1.41274,2.074118,0.956471,0.853566
0.174,0.791218,0.294784,1.41274,2.074118,0.956471,0.853566
0.175,0.790826,0.288902,1.407643,2.076471,0.958039,0.848076
0.176,0.790826,0.285765,1.404114,2.077255,0.959216,0.844939
0.177,0.791218,0.282236,1.400192,2.078431,0.960784,0.841018
0.178,0.791218,0.278707,1.396271,2.079608,0.961961,0.837489
0.179,0.791218,0.275178,1.392742,2.080784,0.963137,0.83396
0.18,0.79161,0.270864,1.388036,2.081961,0.965098,0.829254
0.181,0.79161,0.265374,1.382154,2.083529,0.967059,0.823764
0.182,0.792002,0.257924,1.37392,2.085882,0.970196,0.815922
0.183,0.792786,0.248905,1.364117,2.088627,0.973725,0.806511
0.184,0.792786,0.238318,1.353137,2.092157,0.977255,0.795531
0.185,0.793178,0.226946,1.340981,2.095686,0.981569,0.783767
0.186,0.793571,0.216358,1.329609,2.098824,0.985882,0.772788
0.187,0.793963,0.206947,1.319414,2.101569,0.989412,0.762985
0.188,0.794355,0.199105,1.310787,2.103922,0.992549,0.75475
0.189,0.794355,0.192439,1.303729,2.106275,0.994902,0.748084
0.19,0.793963,0.179891,1.292357,2.110588,0.998431,0.735928
0.191,0.793178,0.173224,1.287652,2.113725,0.999216,0.730438
0.192,0.792002,0.166558,1.282946,2.116471,1.000392,0.724556
0.193,0.790041,0.158323,1.278241,2.120392,1.000784,0.718282
0.194,0.788473,0.150481,1.273535,2.123922,1.001176,0.712008
0.195,0.786512,0.142638,1.269614,2.127843,1.001176,0.706126
0.196,0.784552,0.13558,1.266869,2.131765,1.000784,0.701028
0.197,0.782199,0.128914,1.264516,2.135294,1.0,0.696715
0.198,0.780238,0.123032,1.262555,2.138824,0.999216,0.692402
0.199,0.77867,0.117934,1.260987,2.141569,0.998824,0.689265
0.2,0.777493,0.114013,1.259418,2.143529,0.998431,0.68652
0.201,0.775925,0.1097,1.25785,2.145882,0.998039,0.683383
0.202,0.774748,0.105778,1.256281,2.148235,0.997647,0.68103
0.203,0.774356,0.101465,1.253537,2.150196,0.998039,0.677501
0.204,0.772788,0.095975,1.2504,2.152549,0.998431,0.673187
0.205,0.771611,0.083035,1.240596,2.158039,1.000784,0.661816
0.206,0.770827,0.076761,1.235107,2.160392,1.002353,0.655934
0.207,0.770827,0.070879,1.229617,2.162353,1.003922,0.650052
0.208,0.770435,0.064997,1.224127,2.164706,1.00549,0.644562
0.209,0.770435,0.059115,1.218245,2.166667,1.007451,0.63868
0.21,0.770043,0.052057,1.211971,2.16902,1.009412,0.632014
0.211,0.769259,0.043822,1.205697,2.172549,1.01098,0.624563
0.212,0.768474,0.035587,1.199031,2.175686,1.012549,0.617113
0.213,0.767298,0.027353,1.192757,2.179216,1.014118,0.610055
0.214,0.766514,0.019902,1.187267,2.182353,1.015294,0.603389
0.215,0.765337,0.013628,1.182954,2.185098,1.016078,0.598291
0.216,0.764945,0.009707,1.180209,2.186667,1.016471,0.594762
0.217,0.764161,0.00657,1.17864,2.188235,1.016471,0.592409
0.218,0.763377,0.003825,1.177464,2.189804,1.016471,0.590448
0.219,0.762985,0.001864,1.176679,2.19098,1.016078,0.589272
0.22,0.761808,-0.002449,1.173935,2.192941,1.016471,0.585743
0.221,0.761808,-0.004802,1.171974,2.193725,1.017255,0.58339
0.222,0.761416,-0.00637,1.170798,2.19451,1.017255,0.582214
0.223,0.761024,-0.007939,1.170013,2.195294,1.017255,0.581037
0.224,0.761024,-0.007939,1.170013,2.195294,1.017255,0.581037
0.225,0.761024,-0.007547,1.170405,2.194902,1.017255,0.581429
0.226,0.761024,-0.005978,1.171974,2.19451,1.016863,0.582998
0.227,0.760632,-0.003625,1.175111,2.194118,1.015294,0.585743
0.228,0.761024,0.000296,1.17864,2.192549,1.01451,0.589272
0.229,0.761024,0.004609,1.182561,2.19098,1.013333,0.593585
0.23,0.761416,0.008923,1.186483,2.189412,1.012157,0.597507
0.231,0.761416,0.01206,1.190012,2.188627,1.010588,0.601036
0.232,0.761024,0.012452,1.190796,2.188627,1.010196,0.601428
0.233,0.761024,0.012452,1.190796,2.188627,1.010196,0.601428
0.234,0.760632,0.009315,1.188443,2.189804,1.01098,0.598683
0.235,0.758279,-0.000488,1.182954,2.19451,1.011373,0.59084
0.236,0.757495,-0.005194,1.180209,2.196863,1.011373,0.587311
0.237,0.755926,-0.009507,1.17864,2.199216,1.01098,0.584566
0.238,0.754358,-0.013036,1.17864,2.201569,1.009804,0.582606
0.239,0.752397,-0.014605,1.180601,2.203137,1.008235,0.582998
0.24,0.750829,-0.015389,1.182954,2.204314,1.006275,0.583782
0.241,0.748868,-0.016958,1.185698,2.206275,1.003922,0.584174
0.242,0.746907,-0.01931,1.187267,2.208627,1.001961,0.583782
0.243,0.744947,-0.022055,1.188051,2.210588,1.000784,0.582998
0.244,0.743378,-0.025584,1.188051,2.212941,0.999608,0.581037
0.245,0.742202,-0.029114,1.186875,2.214902,0.999216,0.578685
0.246,0.741025,-0.034603,1.183738,2.217647,0.999216,0.574371
0.247,0.739849,-0.042054,1.17864,2.220784,1.000392,0.568097
0.248,0.738673,-0.051073,1.171974,2.224706,1.001569,0.560255
0.249,0.737496,-0.062445,1.162955,2.22902,1.003922,0.550059
0.25,0.735536,-0.091462,1.137859,2.24,1.01098,0.523002
0.251,0.734359,-0.107539,1.123742,2.246275,1.014902,0.508102
0.252,0.733575,-0.124793,1.108841,2.252549,1.019216,0.492024
0.253,0.732399,-0.143223,1.092372,2.259608,1.023922,0.474379
0.254,0.731222,-0.162829,1.075511,2.267059,1.028627,0.456341
0.255,0.729654,-0.180867,1.059825,2.273725,1.033333,0.439479
0.256,0.728869,-0.19616,1.046101,2.279216,1.037255,0.42497
0.257,0.728085,-0.208708,1.035121,2.283922,1.040392,0.413207
0.258,0.728085,-0.217727,1.026495,2.287059,1.043137,0.404188
0.259,0.727693,-0.223609,1.021005,2.289412,1.044706,0.398698
0.26,0.728477,-0.224785,1.018652,2.289412,1.045882,0.396737
0.261,0.728477,-0.224785,1.018652,2.289412,1.045882,0.396737
0.262,0.728869,-0.219296,1.023358,2.287059,1.044706,0.401835
0.263,0.729654,-0.20714,1.033553,2.282353,1.041961,0.413207
0.264,0.731614,-0.187141,1.04963,2.27451,1.038039,0.431244
0.265,0.738281,-0.119695,1.104136,2.247843,1.023922,0.492024
0.266,0.742202,-0.076169,1.139819,2.230588,1.014902,0.531629
0.267,0.746907,-0.025977,1.180209,2.210588,1.004706,0.577116
0.268,0.752005,0.031666,1.228048,2.188235,0.991765,0.629661
0.269,0.757887,0.097936,1.282162,2.161961,0.978039,0.690049
0.27,0.764945,0.172048,1.342942,2.132941,0.961961,0.757495
0.271,0.772788,0.253218,1.408035,2.100392,0.945882,0.830431
0.272,0.782199,0.341055,1.476657,2.064706,0.929412,0.908856
0.273,0.792394,0.433597,1.548809,2.027059,0.912157,0.991203
0.274,0.803766,0.531237,1.624097,1.987059,0.89451,1.077471
0.275,0.814353,0.632798,1.704091,1.945882,0.874902,1.168445
0.276,0.824549,0.738281,1.789967,1.904314,0.852941,1.264124
0.277,0.831607,0.845331,1.88251,1.863529,0.826667,1.363724
0.278,0.83592,0.95199,1.980149,1.825098,0.797255,1.46607
0.279,0.837489,1.054728,2.080142,1.790196,0.764706,1.567239
0.28,0.833175,1.235891,2.26954,1.732549,0.698824,1.752715
0.281,0.829254,1.311179,2.352671,1.710196,0.668627,1.831925
0.282,0.825333,1.37588,2.425607,1.691373,0.641569,1.900547
0.283,0.820235,1.428818,2.488347,1.677255,0.617255,1.958582
0.284,0.813961,1.467246,2.539716,1.668627,0.596078,2.003285
0.285,0.806119,1.489598,2.577752,1.666275,0.578039,2.033479
0.286,0.795139,1.489598,2.599711,1.673725,0.563529,2.044458
0.287,0.787297,1.474305,2.599711,1.683922,0.558431,2.037008
0.288,0.772788,1.431955,2.586771,1.707843,0.552941,2.009167
0.289,0.757887,1.365685,2.549911,1.739608,0.555294,1.957798
0.29,0.742594,1.277848,2.492661,1.779216,0.564314,1.885255
0.291,0.726517,1.172758,2.420117,1.824706,0.577647,1.796241
0.292,0.710047,1.056296,2.336202,1.87451,0.59451,1.696249
0.293,0.69397,0.930815,2.242875,1.927059,0.614902,1.586845
0.294,0.679069,0.800237,2.14249,1.980392,0.638431,1.471168
0.295,0.653973,0.533198,1.925644,2.086275,0.694118,1.229225
0.296,0.644562,0.403796,1.814672,2.135686,0.724706,1.109234
0.297,0.63868,0.280275,1.703699,2.180784,0.757647,0.991987
0.298,0.634367,0.16146,1.593119,2.223137,0.791765,0.877094
0.299,0.63319,0.04892,1.483323,2.261569,0.827451,0.766122
0.3,0.633975,-0.056563,1.376273,2.296471,0.863529,0.659855
0.301,0.636719,-0.153418,1.273143,2.326667,0.9,0.559862
0.302,0.640641,-0.241255,1.177464,2.353333,0.93451,0.467712
0.303,0.645346,-0.318504,1.090803,2.375686,0.966667,0.38615
0.304,0.65162,-0.382813,1.014339,2.393333,0.996078,0.315567
0.305,0.659071,-0.433397,0.948853,2.405098,1.023137,0.257532
0.306,0.667305,-0.469473,0.896308,2.411765,1.045882,0.213221
0.307,0.676716,-0.490648,0.856311,2.412549,1.06549,0.182635
0.308,0.688088,-0.495746,0.82847,2.406667,1.082353,0.166166
0.309,0.695931,-0.495746,0.812393,2.401176,1.093333,0.157931
0.31,0.713969,-0.46516,0.806903,2.378824,1.107059,0.170872
0.311,0.722203,-0.443593,0.812001,2.366275,1.11098,0.184204
0.312,0.730046,-0.421634,0.818667,2.353725,1.113725,0.198321
0.313,0.737496,-0.399674,0.825333,2.341569,1.116471,0.212829
0.314,0.744555,-0.380068,0.830823,2.330196,1.119608,0.225377
0.315,0.751221,-0.361638,0.836313,2.319608,1.121961,0.237141
0.316,0.757495,-0.344384,0.841018,2.309804,1.124706,0.248121
0.317,0.762592,-0.329484,0.845724,2.301569,1.126275,0.257924
0.318,0.766906,-0.316935,0.849645,2.29451,1.127843,0.266159
0.319,0.770435,-0.30674,0.852782,2.288627,1.129412,0.272825
0.32,0.773572,-0.298113,0.855527,2.283922,1.130196,0.278707
0.321,0.775141,-0.290663,0.859448,2.28,1.130196,0.284197
0.322,0.776709,-0.282036,0.864938,2.276078,1.129412,0.291255
0.323,0.777885,-0.271449,0.87278,2.271765,1.127843,0.300274
0.324,0.779454,-0.257724,0.88376,2.266275,1.125098,0.312822
0.325,0.781022,-0.221256,0.917091,2.252941,1.114902,0.347721
0.326,0.782199,-0.198513,0.937874,2.244706,1.108627,0.369288
0.327,0.782591,-0.174201,0.961009,2.236471,1.101176,0.393208
0.328,0.783375,-0.147928,0.985713,2.227059,1.093725,0.418696
0.329,0.78416,-0.120479,1.011594,2.217255,1.08549,0.445361
0.33,0.784552,-0.093815,1.037082,2.208235,1.077255,0.471634
0.331,0.784944,-0.068326,1.061786,2.199216,1.069412,0.496338
0.332,0.784944,-0.045975,1.084137,2.191765,1.061961,0.518689
0.333,0.784552,-0.027545,1.103352,2.185882,1.055294,0.537903
0.334,0.783767,-0.013036,1.119821,2.181961,1.04902,0.553196
0.335,0.783375,-0.00088,1.132761,2.178039,1.044706,0.565744
0.336,0.782591,0.008531,1.143349,2.175294,1.040784,0.575547
0.337,0.782591,0.015589,1.150799,2.172941,1.038039,0.582998
0.338,0.782199,0.019902,1.156289,2.172157,1.035686,0.588096
0.339,0.781022,0.022255,1.160602,2.171765,1.033725,0.591233
0.34,0.777885,0.026176,1.170405,2.172549,1.028627,0.598291
0.341,0.776709,0.028529,1.175503,2.172549,1.025882,0.60182
0.342,0.775925,0.032058,1.180993,2.172157,1.023529,0.606526
0.343,0.774748,0.036372,1.186875,2.171373,1.020784,0.611623
0.344,0.774748,0.041469,1.191972,2.169412,1.019216,0.616721
0.345,0.774748,0.045391,1.195894,2.168235,1.018039,0.620642
0.346,0.774748,0.048136,1.198639,2.167451,1.016863,0.623387
0.347,0.774356,0.048136,1.199423,2.167451,1.016471,0.623779
0.348,0.774356,0.047743,1.199423,2.167843,1.016471,0.623387
0.349,0.773964,0.045391,1.197854,2.16902,1.016471,0.621426
0.35,0.773572,0.04343,1.196286,2.169804,1.016863,0.619858
0.351,0.77318,0.041861,1.195894,2.170588,1.016863,0.618682
0.352,0.77318,0.041861,1.195894,2.170588,1.016863,0.618682
0.353,0.772788,0.043038,1.197462,2.170196,1.016078,0.62025
0.354,0.772788,0.044999,1.199815,2.169804,1.015294,0.622211
0.355,0.772788,0.050096,1.204521,2.167843,1.013725,0.627308
0.356,0.773572,0.052841,1.206481,2.166667,1.013333,0.629661
0.357,0.773964,0.055586,1.20805,2.16549,1.013333,0.631622
0.358,0.774356,0.058723,1.21001,2.163922,1.012941,0.634367
0.359,0.775533,0.062644,1.212363,2.162353,1.012549,0.637504
0.36,0.775925,0.066173,1.214716,2.160784,1.012157,0.640249
0.361,0.777101,0.070879,1.217069,2.158431,1.012157,0.643778
0.362,0.778278,0.076369,1.220206,2.155686,1.012157,0.648091
0.363,0.779846,0.081859,1.222558,2.152941,1.012157,0.652012
0.364,0.781415,0.08774,1.225303,2.149804,1.012549,0.656326
0.365,0.782983,0.09323,1.227264,2.146667,1.012941,0.660247
0.366,0.785336,0.099112,1.228832,2.143529,1.013725,0.663776
0.367,0.787297,0.10421,1.229617,2.140392,1.014902,0.666913
0.368,0.790041,0.109307,1.229617,2.136863,1.016863,0.669266
0.369,0.792786,0.114405,1.229225,2.133333,1.018824,0.671619
0.37,0.798668,0.124208,1.226872,2.125882,1.023529,0.67554
0.371,0.802197,0.129306,1.225303,2.121961,1.026275,0.677109
0.372,0.805334,0.133227,1.223343,2.118824,1.02902,0.677893
0.373,0.808079,0.136756,1.22099,2.115686,1.031765,0.678677
0.374,0.810432,0.138325,1.217461,2.113333,1.03451,0.677893
0.375,0.812393,0.138325,1.213932,2.112157,1.036863,0.675932
0.376,0.813177,0.136364,1.21001,2.112157,1.038824,0.673187
0.377,0.814353,0.134796,1.206089,2.112157,1.040784,0.670442
0.378,0.81553,0.133227,1.20256,2.111765,1.042745,0.667698
0.379,0.816706,0.133227,1.200207,2.11098,1.044314,0.666521
0.38,0.81749,0.134404,1.199815,2.110196,1.045098,0.666913
0.381,0.819059,0.137933,1.199815,2.107843,1.046275,0.668874
0.382,0.820235,0.141854,1.201776,2.105882,1.046275,0.671619
0.383,0.82102,0.146952,1.204913,2.103529,1.045882,0.675932
0.384,0.822196,0.152834,1.208834,2.100784,1.045098,0.680638
0.385,0.824549,0.166558,1.217853,2.094902,1.043529,0.692009
0.386,0.825725,0.174401,1.223343,2.091373,1.042745,0.698676
0.387,0.827294,0.183028,1.228832,2.087451,1.041961,0.705734
0.388,0.82847,0.191654,1.235107,2.083922,1.040392,0.713184
0.389,0.829646,0.201458,1.242165,2.079608,1.039216,0.721811
0.39,0.830823,0.210476,1.249223,2.075686,1.037255,0.729654
0.391,0.831607,0.218319,1.255497,2.072941,1.035686,0.736712
0.392,0.831215,0.223417,1.260987,2.071373,1.033725,0.742202
0.393,0.831607,0.226554,1.263732,2.070196,1.032941,0.744947
0.394,0.831607,0.228122,1.264908,2.069412,1.032941,0.746515
0.395,0.831999,0.228906,1.264908,2.06902,1.032941,0.746907
0.396,0.832783,0.229691,1.264516,2.068235,1.033725,0.746907
0.397,0.833175,0.230867,1.264516,2.067451,1.034118,0.747692
0.398,0.833568,0.232436,1.2653,2.066667,1.034118,0.748868
0.399,0.83396,0.234004,1.266477,2.065882,1.033725,0.750044
0.4,0.83396,0.234396,1.266869,2.065882,1.033725,0.750437
0.401,0.833568,0.232828,1.265693,2.066667,1.033725,0.74926
0.402,0.833175,0.230475,1.264516,2.067843,1.033725,0.747299
0.403,0.833175,0.228122,1.262555,2.068627,1.03451,0.745339
0.404,0.832391,0.225769,1.261379,2.069804,1.03451,0.743378
0.405,0.831607,0.223417,1.260203,2.07098,1.03451,0.74181
0.406,0.830823,0.221456,1.260203,2.072157,1.033725,0.740633
0.407,0.829646,0.219495,1.260595,2.073725,1.032941,0.739849
